inner_X,inner_Y,inner_Z,outer_X,outer_Y,outer_Z,inner_curb_X,inner_curb_Y,inner_curb_Z,outer_curb_X,outer_curb_Y,outer_curb_Z
-70.2657403089624,157.19424402801383,0.0,-60.114704283734255,163.5939680544481,0.0,-71.95757967639162,156.1276234043539,0.0,-58.42286494619623,164.66058872552048,0.0
-70.638033919349,157.78476419265598,0.0,-60.48663248004773,164.18390857438015,0.0,-72.32993418787407,156.7182401744713,0.0,-58.79473224016419,165.25043263800086,0.0
-71.01013895407256,158.37505995480853,0.0,-60.858379910804004,164.77363700970247,0.0,-72.70209882203349,157.30863048915708,0.0,-59.16642007025924,165.84006651885147,0.0
-71.38205730773933,158.96513266831695,0.0,-61.22994848106211,165.36315473543291,0.0,-73.0740754717342,157.89879569872835,0.0,-59.537930343282575,166.4294917466189,0.0
-71.75379087503799,159.55498368724824,0.0,-61.601340095881106,165.95246312658972,0.0,-73.4458660299366,158.48873715376038,0.0,-59.909264966021624,167.0187096998133,0.0
-72.12534155074758,160.14461436590324,0.0,-61.97255666031995,166.5415635581905,0.0,-73.81747238970657,159.0784562051016,0.0,-60.28042584524868,167.60772175690502,0.0
-72.49671122973218,160.73402605880972,0.0,-62.3436000794377,167.13045740525328,0.0,-74.18889644420928,159.66795420386507,0.0,-60.651414887721955,168.1965292963272,0.0
-72.86790180694382,161.3232201207272,0.0,-62.71447225829335,167.71914604279598,0.0,-74.56014008671235,160.25723250143417,0.0,-61.02223400018494,168.7851336964741,0.0
-73.23891517742182,161.9121979066467,0.0,-63.08517510194591,168.30763084583654,0.0,-74.93120521058539,160.84629244946242,0.0,-61.39288508936659,169.37353633570152,0.0
-73.6097532362933,162.5009607717921,0.0,-63.45571051545443,168.89591318939296,0.0,-75.30209370930034,161.43513539987495,0.0,-61.763370061981284,169.96173859232644,0.0
-73.98041787877342,163.08951007162108,0.0,-63.82608040387791,169.48399444848312,0.0,-75.67280747643191,162.02376270486977,0.0,-62.13369082472866,170.5497418446268,0.0
-74.35091100016722,163.67784716182868,0.0,-64.19628667227535,170.07187599812482,0.0,-76.04334840565959,162.61217571692163,0.0,-62.50384928429337,171.13754747084084,0.0
-74.72123449586655,164.26597339834328,0.0,-64.56633122570578,170.65955921333617,0.0,-76.4137183907643,163.20037578877776,0.0,-62.87384734734565,171.72515684916831,0.0
-75.09139026135406,164.85389013733314,0.0,-64.93621596922821,171.24704546913497,0.0,-76.78391932563268,163.7883642734649,0.0,-63.243686920540576,172.3125713577686,0.0
-75.46138019220051,165.44159873520297,0.0,-65.30594280790164,171.8343361405392,0.0,-77.15395310425433,164.37614252428597,0.0,-63.6133699105185,172.8997923747619,0.0
-75.83120618406807,166.02910054859962,0.0,-65.67551364678515,172.42143260256677,0.0,-77.52382162072543,164.96371189482616,0.0,-63.98289822390466,173.48682127822795,0.0
-76.20087013270714,166.61639693440782,0.0,-66.0449303909377,173.00833623023564,0.0,-77.89352676924513,165.5510737389484,0.0,-64.35227376730946,174.07365944620696,0.0
-76.57037393396001,167.20348924975627,0.0,-66.41419494541833,173.59504839856373,0.0,-78.26307044411972,166.1382294108,0.0,-64.72149844732805,174.6603082566983,0.0
-76.93971948375852,167.79037885201473,0.0,-66.78330921528601,174.18157048256893,0.0,-78.63245453976002,166.7251802648097,0.0,-65.09057417054059,175.2467690876613,0.0
-77.30890867812563,168.37706709879689,0.0,-67.15227510559983,174.76790385726926,0.0,-79.00168095068311,167.31192765569068,0.0,-65.4595028435122,175.83304331701467,0.0
-77.67794341317705,168.96355534796348,0.0,-67.52109452141875,175.35404989768247,0.0,-79.37075157151432,167.89847293844448,0.0,-65.82828637279236,176.41913232263565,0.0
-78.04682558511749,169.5498449576172,0.0,-67.88976936780179,175.94000997882665,0.0,-79.7396682969828,168.48481746835483,0.0,-66.19692666491584,177.00503748236156,0.0
-78.41555709024611,170.1359372861114,0.0,-68.25830154980798,176.5257854757196,0.0,-80.10843302192787,169.0709626009979,0.0,-66.56542562640163,177.59076017398763,0.0
-78.78413982495233,170.72183369204438,0.0,-68.62669297249637,177.1113777633794,0.0,-80.47704764129413,169.65690969223556,0.0,-66.93378516375371,178.17630177526857,0.0
-79.1525756857188,171.30753553426425,0.0,-68.99494554092591,177.69678821682385,0.0,-80.84551405013508,170.24266009822136,0.0,-67.30200718346043,178.76166366391712,0.0
-79.52086656912141,171.89304417186975,0.0,-69.36306116015567,178.2820182110709,0.0,-81.21383414361274,170.82821517540086,0.0,-67.67009359199471,179.34684721760442,0.0
-79.88901437182794,172.47836096420843,0.0,-69.73104173524462,178.86706912113848,0.0,-81.58200981699666,171.4135762805104,0.0,-68.03804629581406,179.93185381396015,0.0
-80.25702099060061,173.0634872708813,0.0,-70.09888917125178,179.45194232204452,0.0,-81.95004296566627,171.99874477058145,0.0,-68.40586720136031,180.51668483057173,0.0
