X,Y,Z
317.2649915903736,-225.9935368366512,0.0
316.5254681709631,-225.8391261879714,0.0
315.7837834783913,-225.68176636917417,0.0
315.0398747112855,-225.5214273914631,0.0
314.2936720377494,-225.35807693503196,0.0
313.54510215845727,-225.19168102874207,0.0
312.79409498833223,-225.02220551076243,0.0
312.0405843862948,-224.84961625134983,0.0
311.28450814173516,-224.67387921659363,0.0
310.52580796083294,-224.49496053206636,0.0
309.7644294527156,-224.3128265464036,0.0
309.0003221154433,-224.127443894827,0.0
308.23343932181075,-223.93877956262588,0.0
307.4637383049569,-223.74680094860554,0.0
306.6911801437723,-223.55147592850997,0.0
305.9157297480976,-223.35277291842024,0.0
305.1373558437033,-223.1506609381293,0.0
304.35603095704465,-222.94510967448926,0.0
303.5717313997849,-222.73608954472348,0.0
302.7844372530802,-222.5235717596952,0.0
301.99413235162046,-222.30752838711757,0.0
301.20080426742163,-222.08793241469178,0.0
300.40444429336446,-221.86475781315215,0.0
299.60504742647504,-221.63797959919853,0.0
298.8026123509453,-221.4075738982908,0.0
297.9971414208886,-221.17351800727954,0.0
297.18864064283025,-220.93579045684302,0.0
296.37711965792795,-220.69437107369984,0.0
295.5625917239252,-220.44924104256208,0.0
294.7450736968327,-220.20038296779438,0.0
293.92458601234057,-219.94778093473988,0.0
293.1011526669607,-219.6914205706729,0.0
292.2748011988993,-219.43128910533693,0.0
291.4455626686641,-219.16737543102383,0.0
290.6134716394043,-218.8996701621486,0.0
289.7785661569891,-218.62816569427363,0.0
288.94088772982695,-218.35285626253238,0.0
288.1004813084288,-218.07373799940515,0.0
287.2573952647209,-217.7908089917936,0.0
286.4116813711103,-217.50406933734394,0.0
285.5633947793108,-217.21352119996516,0.0
284.71259399893347,-216.9191688644881,0.0
283.85934087584906,-216.62101879041253,0.0
283.0037005703303,-216.31907966468538,0.0
282.14574153498006,-216.01336245345655,0.0
281.28553549245595,-215.703880452755,0.0
280.42315741299774,-215.3906493380315,0.0
279.55868549146237,-215.0736872123967,0.0
278.6922000241847,-214.75301424463137,0.0
277.82377982397367,-214.42865135963345,0.0
276.9535015021259,-214.10061994025554,0.0
276.0814394769315,-213.76894179166362,0.0
275.20766598234997,-213.43363910569352,0.0
274.3322510768531,-213.0947344252472,0.0
273.4552626524296,-212.75225060876457,0.0
272.57676644374527,-212.40621079480937,0.0
271.696826037453,-212.05663836680174,0.0
270.8155028816498,-211.70355691793435,0.0
269.9328562954751,-211.34699021630288,0.0
269.0489434788432,-210.98696217028376,0.0
268.16381952231063,-210.62349679418955,0.0
267.27753741706965,-210.25661817423094,0.0
266.390148065065,-209.88635043481543,0.0
265.50170028923225,-209.51271770520736,0.0
264.6122408438502,-209.13574408657863,0.0
263.7218144250064,-208.75545361947368,0.0
262.8304636811727,-208.37187025171335,0.0
261.9382292238843,-207.98501780676156,0.0
261.04514963852375,-207.59491995257727,0.0
260.15126149520313,-207.20160017097268,0.0
259.25659935974426,-206.8050817275,0.0
258.36119580475275,-206.40538764188506,0.0
257.4650814207842,-206.00254065902783,0.0
256.56828482760085,-205.59656322058862,0.0
255.67083268551536,-205.18747743717728,0.0
254.7727497068207,-204.77530506116196,0.0
253.87405866730427,-204.36006746011492,0.0
252.97478041784504,-203.94178559091034,0.0
252.07493389609152,-203.5204799744895,0.0
251.17453613822025,-203.09617067130793,0.0
250.27360237888666,-202.6688772994024,0.0
249.37214704678397,-202.23861948352987,0.0
248.4701843857996,-201.8054171422169,0.0
247.5677284653723,-201.36929048997948,0.0
246.6647931813118,-200.93026003509647,0.0
245.76139225662408,-200.4883465774218,0.0
244.85753924234467,-200.0435712062376,0.0
243.95324751837714,-199.59595529814797,0.0
243.0485302943395,-199.1455205150149,0.0
242.14340061041705,-198.69228880193813,0.0
241.2378713382208,-198.23628238527868,0.0
240.3319551816538,-197.77752377072835,0.0
239.425664677783,-197.31603574142517,0.0
238.51901219771787,-196.851841356117,0.0
237.61200994749555,-196.384963947373,0.0
236.7046699689727,-195.91542711984513,0.0
235.79700414072235,-195.44325474857956,0.0
234.88902417893863,-194.96847097738046,0.0
233.98074163834752,-194.49110021722583,0.0
233.07216791312274,-194.01116714473687,0.0
232.16331423780917,-193.52869670070197,0.0
231.2541916882518,-193.04371408865643,0.0
230.34481118253078,-192.55624477351796,0.0
229.43518348190327,-192.06631448028108,0.0
228.52531919175055,-191.573949192768,0.0
227.61522876253187,-191.07917515244046,0.0
226.70492249074428,-190.5820188572713,0.0
225.79441051988792,-190.0825070606775,0.0
224.88370284143826,-189.5806667705152,0.0
223.97280929582362,-189.0765252481381,0.0
223.0617395734094,-188.57011000752027,0.0
222.1505032154871,-188.06144881444365,0.0
221.23910961527076,-187.55056968575153,0.0
220.32756801889835,-187.03750088866974,0.0
219.4158875264393,-186.52227094019435,0.0
218.50407709290835,-186.00490860654975,0.0
217.59214552928458,-185.48544290271545,0.0
216.6801015035372,-184.96390309202366,0.0
215.7679535416566,-184.4403186858289,0.0
214.85571002869125,-183.91471944324982,0.0
213.94337920979117,-183.38713537098442,0.0
213.03096919125676,-182.85759672319958,0.0
212.118487941593,-182.32613400149643,0.0
211.20594329257082,-181.79277795495096,0.0
210.29334294029314,-181.2575595802329,0.0
209.38069444626748,-180.72051012180128,0.0
208.46800523848387,-180.18166107218028,0.0
207.55528265776408,-179.64104419916788,0.0
206.6425342119301,-179.09869169730928,0.0
205.72976766273635,-178.55463624238487,0.0
204.81699102406338,-178.00891099363216,0.0
203.90421256000965,-177.4615495957722,0.0
202.99144078297456,-176.91258353134245,0.0
202.07868445173003,-176.36201057616952,0.0
201.1659525694829,-175.80980488004792,0.0
200.25325438192706,-175.25594004348767,0.0
199.34059937528514,-174.70038959423331,0.0
198.4279972743407,-174.1431269882163,0.0
197.51545804045978,-173.58412561061368,0.0
