X,Y,Z,Speed
378.48770531531136,-177.02063228883065,0.0,6.961192558620681
378.8608839270132,-177.30735138593698,0.0,6.90228344708168
379.22562941325,-177.59446659691855,0.0,6.843340836552072
379.58197693207944,-177.88211043047792,0.0,6.784496676828023
379.9299723674161,-178.17041148925537,0.0,6.725882917705702
380.26967167867036,-178.45949505135394,0.0,6.66763150898128
380.60114023709855,-178.74948369505066,0.0,6.609874400450922
380.92445215040624,-179.0404979634748,0.0,6.552743541910802
381.23968957701294,-179.33265706619827,0.0,6.496370883157083
381.5469420312385,-179.62607961487876,0.0,6.440888373985939
381.84630568050875,-179.92088439030118,0.0,6.386427964193538
382.13788263551896,-180.21719113839495,0.0,6.3331216035760445
382.4217802341086,-180.51512139304663,0.0,6.281101241929637
382.69811031941975,-180.8147993237926,0.0,6.23049882905047
382.9669885127188,-181.1163526067535,0.0,6.181446314734722
383.22853348105497,-181.4199133174651,0.0,6.134075648778562
383.4828661997242,-181.7256188445709,0.0,6.088518780978153
383.73010920928715,-182.0336128236627,0.0,6.044907661129671
383.97038586666815,-182.34404609089182,0.0,6.003374239029281
384.2038195896279,-182.65707765632663,0.0,5.964050464473152
