inner_X,inner_Y,inner_Z,outer_X,outer_Y,outer_Z,inner_curb_X,inner_curb_Y,inner_curb_Z,outer_curb_X,outer_curb_Y,outer_curb_Z
334.385280797801,51.981997039080184,12.8,346.2881703449833,52.77569723330029,12.8,332.38848330404903,51.86886097521958,12.8,348.2850577843917,52.887234466244735,12.8
334.507304563752,49.82833584816836,12.8,346.4104982581721,50.585620728019116,12.8,332.50994891950086,49.72552324982478,12.8,348.4079017310336,50.687499904502246,12.8
334.61810956630427,47.67571057826216,12.8,346.5221523714238,48.39657365022776,12.8,332.6202556461053,47.58308383511733,12.8,348.52001996018913,48.488905106194,12.8
334.7178656573429,45.524084700262826,12.8,346.6232733259246,46.20851893552651,12.8,332.71957126257473,45.44150436460051,12.8,348.6215546668925,46.29141454662489,12.8
334.8067426887533,43.37342168507165,12.816666666666666,346.71400176285994,44.021419519515675,12.816666666666666,332.80806354365245,43.3007465521923,12.816666666666666,348.7126480535827,44.09499264355018,12.816666666666666
334.88491051242084,41.22368500358996,12.833333333333332,346.79447832341555,41.83523833779549,12.833333333333332,332.8859002628115,41.16077219124753,12.833333333333332,348.79344232827845,41.8996037575671,12.833333333333332
334.95253898023066,39.07483812671902,12.849999999999998,346.86484364877714,39.64993832596629,12.849999999999998,332.95324919487524,39.02154315347135,12.849999999999998,348.8640797027911,39.70521219258174,12.849999999999998
335.0097979440683,36.92684452536013,12.866666666666664,346.92523838013057,37.465482419628344,12.866666666666664,333.010278118558,36.883021387735,12.866666666666664,348.92470239097844,37.51178219634518,12.866666666666664
335.05685725581867,34.77966767041459,12.88333333333333,346.9758031586614,35.28183355438193,12.88333333333333,333.0571548189205,34.74516891879389,12.88333333333333,348.975452607042,35.31927796105757,12.88333333333333
335.0938867673674,32.63327103278369,12.9,347.0166786255553,33.09895466582736,12.9,333.0940470897414,32.607947845923086,12.9,349.0164725638696,33.127663624034,12.9
335.12105633059986,30.487618083368744,12.916666666666668,347.0480054219982,30.91680868956488,12.916666666666668,333.1211227358,30.471320341470896,12.916666666666668,349.0479044714255,30.93690326842906,12.916666666666668
335.1385357974012,28.342672293070997,12.933333333333334,347.06992418917565,28.7353585611948,12.933333333333334,333.1385495750702,28.335248649339825,12.933333333333334,349.06989053518674,28.746960924018584,12.933333333333334
